hidden_row_idx,row_uid,text_id,word_position,word,word_clean,primary_RT,log_primary_RT,surprisal,surprisal_z,zipf_freq,zipf_freq_z,word_length,word_length_z,is_sentence_final,is_sentence_final_z,start_token_idx,end_token_idx,hidden_token_idx,n_tokens,hidden_context_size,hidden_context_stride,RT_prime,RT_resid_controls_oof,controls_oof_pred,controls_surprisal_oof_pred
4205,natural_stories:4:16,4,16,a,a,329.6818181818182,5.798128002005097,4.658154010772705,-0.17499285827553282,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,15,15,15,1,128,64,5.85439457703719,0.0414271759873488,5.756700826017748,5.7721733321895865
5311,natural_stories:2:37,2,37,a,a,345.97752808988764,5.846373825231442,2.2920944690704346,-0.7271798229906551,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,41,41,41,1,128,64,5.902640400263535,0.08613388363815133,5.760239941593291,5.759938924589611
8354,natural_stories:7:37,7,37,a,a,376.8815789473685,5.931931023905851,6.232860565185547,0.1925094878288459,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,41,41,41,1,128,64,5.988197598937944,0.16926197748596916,5.762669046419882,5.787194326025038
7315,natural_stories:3:38,3,38,a,a,389.6483516483517,5.965244669941476,2.0373799800872803,-0.7866246586178177,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,41,41,41,1,128,64,6.021511244973569,0.20257562352159386,5.762669046419882,5.760638198162772
3157,natural_stories:1:41,1,41,a,a,397.41379310344826,5.984978037878375,3.1810302734375,-0.5197214919602806,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,44,44,44,1,128,64,6.041244612910468,0.22473809628508423,5.760239941593291,5.765583497162035
6306,natural_stories:5:42,5,42,a,a,309.35483870967744,5.734488963392338,1.8073201179504397,-0.8403156392280204,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,45,45,45,1,128,64,5.790755538424431,-0.028586037848757684,5.763075001241096,5.75960450571411
6310,natural_stories:5:46,5,46,a,a,326.7340425531915,5.789146514443193,3.139023542404175,-0.5295249516357748,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,49,49,49,1,128,64,5.845413089475286,0.026071513202096774,5.763075001241096,5.766991459746158
7325,natural_stories:3:48,3,48,a,a,386.1208791208791,5.956150478785237,1.8922960758209229,-0.820484094238031,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,52,52,52,1,128,64,6.01241705381733,0.1934814323653553,5.762669046419882,5.759719860767495
51,natural_stories:9:52,9,52,a,a,362.43037974683546,5.892832399978841,3.189048767089844,-0.517850149505268,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,62,62,62,1,128,64,5.9490989750109335,0.12975739873774472,5.763075001241096,5.767268949484796
7333,natural_stories:3:56,3,56,a,a,368.5824175824176,5.909664343561982,1.6183372735977173,-0.8844201350647068,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,62,62,62,1,128,64,5.965930918594075,0.1469952971420998,5.762669046419882,5.757985784102553
4266,natural_stories:4:77,4,77,a,a,379.1931818181818,5.938045789781932,3.458726644515991,-0.45491318365037436,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,86,86,86,1,128,64,5.994312364814025,0.18134496376418419,5.756700826017748,5.764287361292285
7356,natural_stories:3:79,3,79,a,a,376.2197802197802,5.9301734944846505,2.9981167316436768,-0.562409544254923,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,87,87,87,1,128,64,5.9864400695167435,0.1675044480647685,5.762669046419882,5.76671937229737
2215,natural_stories:8:79,8,79,a,a,313.36,5.747352689357576,2.2836647033691406,-0.7291471474192315,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,97,97,97,1,128,64,5.803619264389669,-0.009348136660172202,5.756700826017748,5.756561587701401
8397,natural_stories:7:80,7,80,a,a,345.2368421052632,5.844230680354644,6.077828407287598,0.15632834564114167,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,88,88,88,1,128,64,5.900497255386737,0.08156163393476223,5.762669046419882,5.786213019182021
9398,natural_stories:10:82,10,82,a,a,375.4054054054054,5.928006523104165,7.270799160003662,0.4347418374936177,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,108,108,108,1,128,64,5.984273098136258,0.1659158802612204,5.762090642842945,5.798729383167441
6352,natural_stories:5:88,5,88,a,a,335.6,5.815919974593051,8.01634693145752,0.6087365124852044,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,101,101,101,1,128,64,5.872186549625144,0.05284497335195493,5.763075001241096,5.794045954773192
2228,natural_stories:8:92,8,92,a,a,358.4266666666667,5.881724083094783,5.296511173248291,-0.02601414588947435,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,117,117,117,1,128,64,5.937990658126876,0.12502325707703488,5.756700826017748,5.776370390008166
2243,natural_stories:8:107,8,107,a,a,338.6,5.824819469699035,1.7765979766845703,-0.8474855204740961,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,133,133,133,1,128,64,5.881086044731128,0.06811864368128706,5.756700826017748,5.753227735596539
1147,natural_stories:6:110,6,110,a,a,332.22352941176473,5.805808023725014,2.7465319633483887,-0.6211239709736963,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,132,132,132,1,128,64,5.862074598757107,0.043717380882069,5.762090642842945,5.765779264422839
7390,natural_stories:3:113,3,113,a,a,354.5869565217391,5.8709536093249355,1.7467608451843262,-0.8544488596414073,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,128,128,128,1,128,64,5.9272201843570285,0.1082845629050535,5.762669046419882,5.758798666612294
4303,natural_stories:4:114,4,114,a,a,340.3636363636364,5.830014564799112,3.1789779663085938,-0.5202004559187948,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,135,135,135,1,128,64,5.886281139831205,0.07331373878136382,5.756700826017748,5.762448075315522
2250,natural_stories:8:114,8,114,a,a,312.41333333333336,5.744327097379123,0.675257682800293,-1.104514451183459,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,143,143,143,1,128,64,5.800593672411216,-0.012373728638625181,5.756700826017748,5.745986665607697
9431,natural_stories:10:115,10,115,a,a,351.8243243243243,5.8631319723928295,2.664219617843628,-0.6403338866253353,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,148,148,148,1,128,64,5.919398547424922,0.10104132954988465,5.762090642842945,5.765179785780081
4306,natural_stories:4:117,4,117,a,a,360.3181818181818,5.88698747947884,3.989450931549072,-0.33105364926750264,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,138,138,138,1,128,64,5.943254054510933,0.13028665346109225,5.756700826017748,5.767776756648584
118,natural_stories:9:119,9,119,a,a,380.725,5.942077329737755,3.719797372817993,-0.3939849396665681,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,154,154,154,1,128,64,5.998343904769848,0.17900232849665887,5.763075001241096,5.77021301006247
9437,natural_stories:10:121,10,121,a,a,371.77027027027026,5.91827611047182,3.4729137420654297,-0.4516022228753528,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,154,154,154,1,128,64,5.974542685503913,0.15618546762887497,5.762090642842945,5.771069483771585
3240,natural_stories:1:124,1,124,a,a,380.2906976744186,5.940935954141805,4.925680637359619,-0.11255794769453245,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,141,141,141,1,128,64,5.997202529173898,0.18069601254851442,5.760239941593291,5.776661693747532
7402,natural_stories:3:125,3,125,a,a,342.7826086956522,5.837096452343461,5.72672176361084,0.07438767236303065,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,143,143,143,1,128,64,5.893363027375554,0.07442740592357922,5.762669046419882,5.783990619927955
5400,natural_stories:2:126,2,126,a,a,315.05494505494505,5.752747052360565,1.3566718101501465,-0.9454871773285449,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,145,145,145,1,128,64,5.809013627392658,-0.00749288923272573,5.760239941593291,5.753999169369688
9442,natural_stories:10:126,10,126,a,a,378.1111111111111,5.935188097164686,0.8990263938903809,-1.052291688739301,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,160,160,160,1,128,64,5.991454672196779,0.1730974543217414,5.762090642842945,5.752323930056213
127,natural_stories:9:128,9,128,a,a,363.62025316455697,5.8961100625247465,1.482322096824646,-0.9161631264365461,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,164,164,164,1,128,64,5.952376637556839,0.1330350612836506,5.763075001241096,5.757801742877822
3249,natural_stories:1:133,1,133,a,a,343.13953488372096,5.838137171683478,1.1933369636535645,-0.9836059869060374,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,152,152,152,1,128,64,5.894403746715571,0.07789723009018701,5.760239941593291,5.7529620242911275
7415,natural_stories:3:138,3,138,a,a,381.2857142857143,5.94354900034921,0.6736634969711304,-1.1048864995696817,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,157,157,157,1,128,64,5.999815575381303,0.18087995392932843,5.762669046419882,5.752006283758939
6402,natural_stories:5:138,5,138,a,a,331.17894736842106,5.802658855781909,3.730144500732422,-0.3915701444951512,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,162,162,162,1,128,64,5.858925430814002,0.03958385454081359,5.763075001241096,5.770270405543224
2281,natural_stories:8:145,8,145,a,a,438.85135135135135,6.0841607483346305,2.0224721431732178,-0.7901038243239021,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,182,182,182,1,128,64,6.1404273233667235,0.3274599223168826,5.756700826017748,5.754844304115714
3263,natural_stories:1:147,1,147,a,a,355.44827586206895,5.873379741785782,6.758666515350342,0.3152211890913426,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,167,167,167,1,128,64,5.929646316817875,0.11313980019249126,5.760239941593291,5.788300803975424
1190,natural_stories:6:153,6,153,a,a,335.65060240963857,5.816070745138516,1.0284466743469238,-1.0220878030896343,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,185,185,185,1,128,64,5.872337320170609,0.053980102295571264,5.762090642842945,5.753266494547575
9470,natural_stories:10:154,10,154,a,a,340.375,5.830047950993924,3.05819320678711,-0.5483889983322413,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,191,191,191,1,128,64,5.886314526026017,0.06795730815097922,5.762090642842945,5.768049085044174
3273,natural_stories:1:157,1,157,a,a,369.04597701149424,5.910921235225862,0.8449462652206421,-1.0649128174874227,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,180,180,180,1,128,64,5.967187810257955,0.1506812936325712,5.760239941593291,5.75074980989814
3279,natural_stories:1:163,1,163,a,a,363.19767441860466,5.894947243674163,2.6835546493530273,-0.6358215097499144,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,188,188,188,1,128,64,5.951213818706256,0.134707302080872,5.760239941593291,5.762424621966142
5437,natural_stories:2:163,2,163,a,a,368.8901098901099,5.910498794511906,3.532357931137085,-0.43772923880420234,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,190,190,190,1,128,64,5.966765369543999,0.15025885291861485,5.760239941593291,5.767814360685412
2300,natural_stories:8:164,8,164,a,a,347.6756756756757,5.851270078774523,2.494584083557129,-0.6799231400378248,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,203,203,203,1,128,64,5.907536653806616,0.09456925275677541,5.756700826017748,5.757948336195418
2305,natural_stories:8:169,8,169,a,a,329.49333333333334,5.797556121062107,1.7355784177780151,-0.8570585955921752,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,210,210,210,1,128,64,5.8538226960942,0.04085529504435925,5.756700826017748,5.752958041026565
6435,natural_stories:5:171,5,171,a,a,329.468085106383,5.797479490697245,2.177786350250244,-0.7538568579769365,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,199,199,199,1,128,64,5.853746065729338,0.034404489456148823,5.763075001241096,5.76165948055173
6443,natural_stories:5:179,5,179,a,a,369.1684210526316,5.911252965526927,2.1520915031433105,-0.7598534778348581,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,207,207,207,1,128,64,5.96751954055902,0.1481779642858312,5.763075001241096,5.761516951328666
9495,natural_stories:10:179,10,179,a,a,332.1232876712329,5.805506248391062,4.245532035827637,-0.2712898752794891,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,217,217,217,1,128,64,5.861772823423155,0.043415605548116964,5.762090642842945,5.7766964424407234
7459,natural_stories:3:182,3,182,a,a,357.29347826086956,5.878557512024463,0.4071816205978393,-1.1670775881169682,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,207,207,207,1,128,64,5.934824087056556,0.11588846560458066,5.762669046419882,5.750319533781575
7461,natural_stories:3:184,3,184,a,a,374.7282608695652,5.9262011256124625,6.965946674346924,0.36359588120058844,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,209,209,209,1,128,64,5.9824677006445555,0.1635320791925805,5.762669046419882,5.79183454019218
186,natural_stories:9:187,9,187,a,a,329.0632911392405,5.796250106547218,2.138876438140869,-0.7629375873019264,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,233,233,233,1,128,64,5.852516681579311,0.033175105306122,5.763075001241096,5.761443647411359
191,natural_stories:9:192,9,192,a,a,333.0759493670886,5.8083705401524695,4.360024452209473,-0.24456982924070633,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,238,238,238,1,128,64,5.864637115184562,0.04529553891137361,5.763075001241096,5.773764347333738
6457,natural_stories:5:193,5,193,a,a,307.2903225806452,5.7277929768756595,0.2993143498897552,-1.1922514688898707,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,223,223,223,1,128,64,5.7840595519077525,-0.03528202436543637,5.763075001241096,5.751239603225933
2329,natural_stories:8:193,8,193,a,a,318.6533333333333,5.764103782503748,1.8343076705932615,-0.8340173299436276,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,241,241,241,1,128,64,5.820370357535841,0.007402956486000534,5.756700826017748,5.75360716413007
195,natural_stories:9:196,9,196,a,a,326.60759493670884,5.78875943481806,5.258957862854004,-0.03477827380601331,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,243,243,243,1,128,64,5.845026009850153,0.025684433576964594,5.763075001241096,5.778750727679667
2344,natural_stories:8:208,8,208,a,a,307.6533333333333,5.728973607950924,2.685824155807495,-0.6352918561810137,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,258,258,258,1,128,64,5.785240182983017,-0.027727218066823767,5.756700826017748,5.759205697571848
7491,natural_stories:3:214,3,214,a,a,377.42857142857144,5.933381336026957,1.1216899156570437,-1.0003268535058416,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,244,244,244,1,128,64,5.98964791105905,0.17071228960707518,5.762669046419882,5.754842155983578
8534,natural_stories:7:217,7,217,a,a,318.0657894736842,5.76225824651977,2.5924770832061768,-0.6570770377355235,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,256,256,256,1,128,64,5.818524821551863,-0.00041079990011194667,5.762669046419882,5.764151795555823
9533,natural_stories:10:217,10,217,a,a,397.85135135135135,5.986078446453068,1.7483205795288086,-0.8540848514842744,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,265,265,265,1,128,64,6.042345021485161,0.2239878036101235,5.762090642842945,5.758509317224896
237,natural_stories:9:238,9,238,a,a,350.54430379746833,5.85948710019124,0.5137933492660522,-1.1421967236168387,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,308,308,308,1,128,64,5.915753675223333,0.09641209895014402,5.763075001241096,5.752429317452194
1282,natural_stories:6:245,6,245,a,a,332.4404761904762,5.806460825094088,3.7575924396514897,-0.38516439104209066,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,292,292,292,1,128,64,5.862727400126181,0.044370182251142865,5.762090642842945,5.773142791222669
4442,natural_stories:4:253,4,253,a,a,349.54545454545456,5.856633609141374,2.168504238128662,-0.756023101568116,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,295,295,295,1,128,64,5.912900184173467,0.0999327831236263,5.756700826017748,5.755804432993283
274,natural_stories:9:275,9,275,a,a,317.126582278481,5.759301007354318,6.80605936050415,0.32628165094931744,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,359,359,359,1,128,64,5.815567582386411,-0.0037739938867780154,5.763075001241096,5.7873324940370985
4465,natural_stories:4:276,4,276,a,a,324.85227272727275,5.783370533538092,3.937963724136353,-0.343069646448382,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,320,320,320,1,128,64,5.839637108570185,0.0266697075203437,5.756700826017748,5.767438239593977
3403,natural_stories:1:287,1,287,a,a,331.5348837209302,5.803733034017028,4.468116283416748,-0.21934354091919486,7.36,1.1530770854087962,1,-1.502131230604419,0,-0.22791587997408858,329,329,329,1,128,64,5.859999609049121,0.04349309242373689,5.760239941593291,5.77375624749405
