word,word_position,text_id,n_participants,RT,sdRT,gRT,gsdRT,word_clean,zipf_freq,log_unigram_freq,word_length,log_RT,log_gRT,corpus,primary_RT,log_primary_RT,row_uid,surprisal,hidden_row_idx,token_ids_str,n_tokens,start_token_idx,end_token_idx,hidden_token_idx,hidden_context_size,hidden_context_stride
a,9,7,78,419.96153846153845,268.02177864153845,363.0907360426808,1.675065804073012,a,7.36,-1.6401645157636295,1,6.040163131992585,5.894652764579752,natural_stories,419.96153846153845,6.040163131992585,natural_stories:7:9,4.134590148925781,8326,[257],1,9,9,9,128,64
a,15,1,85,343.8588235294118,213.12209517311996,306.64117842348935,1.55206491453633,a,7.36,-1.6401645157636295,1,5.840231176420792,5.725678264084382,natural_stories,343.8588235294118,5.840231176420792,natural_stories:1:15,3.112039804458618,3131,[257],1,15,15,15,128,64
a,16,4,88,329.6818181818182,225.0321328500599,288.3100973714652,1.5985387012961136,a,7.36,-1.6401645157636295,1,5.798128002005097,5.664036627865463,natural_stories,329.6818181818182,5.798128002005097,natural_stories:4:16,4.658154010772705,4205,[257],1,15,15,15,128,64
a,37,2,89,345.97752808988764,162.585989663099,315.18723655347134,1.5264216795332168,a,7.36,-1.6401645157636295,1,5.846373825231442,5.753166863995933,natural_stories,345.97752808988764,5.846373825231442,natural_stories:2:37,2.2920944690704346,5311,[257],1,41,41,41,128,64
a,37,7,76,376.8815789473685,148.79479982896024,348.93208288969134,1.4916756635162802,a,7.36,-1.6401645157636295,1,5.931931023905851,5.854877298363839,natural_stories,376.8815789473685,5.931931023905851,natural_stories:7:37,6.232860565185547,8354,[257],1,41,41,41,128,64
a,38,3,91,389.6483516483517,288.8001759627954,344.8157515919377,1.5600540298053776,a,7.36,-1.6401645157636295,1,5.965244669941476,5.84301022101737,natural_stories,389.6483516483517,5.965244669941476,natural_stories:3:38,2.0373799800872803,7315,[257],1,41,41,41,128,64
a,41,1,87,397.41379310344826,260.39185818212144,350.7366075192534,1.5888092314178923,a,7.36,-1.6401645157636295,1,5.984978037878375,5.860035535842352,natural_stories,397.41379310344826,5.984978037878375,natural_stories:1:41,3.1810302734375,3157,[257],1,44,44,44,128,64
a,42,5,93,309.35483870967744,123.85349384772688,289.271992760771,1.4294889570515623,a,7.36,-1.6401645157636295,1,5.734488963392338,5.66736739692847,natural_stories,309.35483870967744,5.734488963392338,natural_stories:5:42,1.8073201179504395,6306,[257],1,45,45,45,128,64
a,46,5,94,326.7340425531915,240.53118526857983,288.7427994763018,1.5540459830700222,a,7.36,-1.6401645157636295,1,5.789146514443193,5.665536324646466,natural_stories,326.7340425531915,5.789146514443193,natural_stories:5:46,3.139023542404175,6310,[257],1,49,49,49,128,64
a,48,3,91,386.1208791208791,213.6961412413448,345.45393467769605,1.5686153823931697,a,7.36,-1.6401645157636295,1,5.956150478785237,5.844859304876295,natural_stories,386.1208791208791,5.956150478785237,natural_stories:3:48,1.8922960758209229,7325,[257],1,52,52,52,128,64
a,52,9,79,362.43037974683546,188.08295248096383,324.36235955923655,1.581536901661465,a,7.36,-1.6401645157636295,1,5.892832399978841,5.781861284557348,natural_stories,362.43037974683546,5.892832399978841,natural_stories:9:52,3.1890487670898438,51,[257],1,62,62,62,128,64
a,56,3,91,368.5824175824176,143.0797808476924,342.84004387753316,1.468148181246672,a,7.36,-1.6401645157636295,1,5.909664343561982,5.837263994013211,natural_stories,368.5824175824176,5.909664343561982,natural_stories:3:56,1.6183372735977173,7333,[257],1,62,62,62,128,64
a,77,4,88,379.1931818181818,204.22057367365983,340.26342171206477,1.560143328996075,a,7.36,-1.6401645157636295,1,5.938045789781932,5.829720087372431,natural_stories,379.1931818181818,5.938045789781932,natural_stories:4:77,3.458726644515991,4266,[257],1,86,86,86,128,64
a,79,3,91,376.2197802197802,219.2358345707908,331.69311334333497,1.627717178657848,a,7.36,-1.6401645157636295,1,5.9301734944846505,5.804210184035143,natural_stories,376.2197802197802,5.9301734944846505,natural_stories:3:79,2.9981167316436768,7356,[257],1,87,87,87,128,64
a,79,8,75,313.36,119.3746815476154,293.19885879451056,1.437134490261667,a,7.36,-1.6401645157636295,1,5.747352689357576,5.680851077762461,natural_stories,313.36,5.747352689357576,natural_stories:8:79,2.2836647033691406,2215,[257],1,97,97,97,128,64
a,80,7,76,345.2368421052632,133.34685282335963,322.8188602383937,1.4407803091598708,a,7.36,-1.6401645157636295,1,5.844230680354644,5.777091361697657,natural_stories,345.2368421052632,5.844230680354644,natural_stories:7:80,6.077828407287598,8397,[257],1,88,88,88,128,64
a,82,10,74,375.4054054054054,217.19664210167787,333.8301080293847,1.586783864991314,a,7.36,-1.6401645157636295,1,5.928006523104165,5.810632204971375,natural_stories,375.4054054054054,5.928006523104165,natural_stories:10:82,7.270799160003662,9398,[257],1,108,108,108,128,64
a,88,5,95,335.6,119.01138869157808,315.3397222534827,1.4292000649889431,a,7.36,-1.6401645157636295,1,5.815919974593051,5.75365054102466,natural_stories,335.6,5.815919974593051,natural_stories:5:88,8.01634693145752,6352,[257],1,101,101,101,128,64
a,92,8,75,358.4266666666667,167.83632417242617,330.1342432344919,1.4786860289453458,a,7.36,-1.6401645157636295,1,5.881724083094783,5.799499369421061,natural_stories,358.4266666666667,5.881724083094783,natural_stories:8:92,5.296511173248291,2228,[257],1,117,117,117,128,64
a,107,8,75,338.6,155.55741097134558,312.7996831665656,1.4649722472288509,a,7.36,-1.6401645157636295,1,5.824819469699035,5.745562995776032,natural_stories,338.6,5.824819469699035,natural_stories:8:107,1.7765979766845703,2243,[257],1,133,133,133,128,64
a,110,6,85,332.22352941176473,120.14429583100602,311.9495019070773,1.427704884601476,a,7.36,-1.6401645157636295,1,5.805808023725014,5.742841321847963,natural_stories,332.22352941176473,5.805808023725014,natural_stories:6:110,2.7465319633483887,1147,[257],1,132,132,132,128,64
a,113,3,92,354.5869565217391,146.98681649591057,329.2075363284783,1.4651564316525187,a,7.36,-1.6401645157636295,1,5.8709536093249355,5.796688361397737,natural_stories,354.5869565217391,5.8709536093249355,natural_stories:3:113,1.7467608451843262,7390,[257],1,128,128,128,128,64
a,114,4,88,340.3636363636364,156.19845774756175,313.50164921734256,1.4782827227568798,a,7.36,-1.6401645157636295,1,5.830014564799112,5.747804620720518,natural_stories,340.3636363636364,5.830014564799112,natural_stories:4:114,3.1789779663085938,4303,[257],1,135,135,135,128,64
a,114,8,75,312.41333333333336,108.62395999356994,295.356501864483,1.398441269704631,a,7.36,-1.6401645157636295,1,5.744327097379123,5.6881831076111,natural_stories,312.41333333333336,5.744327097379123,natural_stories:8:114,0.675257682800293,2250,[257],1,143,143,143,128,64
a,115,10,74,351.8243243243243,192.39922522186924,319.36500036235884,1.518529694470771,a,7.36,-1.6401645157636295,1,5.8631319723928295,5.766334650447789,natural_stories,351.8243243243243,5.8631319723928295,natural_stories:10:115,2.664219617843628,9431,[257],1,148,148,148,128,64
a,117,4,88,360.3181818181818,214.59336287443668,324.14597294265116,1.5302299714166598,a,7.36,-1.6401645157636295,1,5.88698747947884,5.781193948106076,natural_stories,360.3181818181818,5.88698747947884,natural_stories:4:117,3.9894509315490723,4306,[257],1,138,138,138,128,64
a,119,9,80,380.725,297.00189553160607,337.17009998214996,1.5390119530400863,a,7.36,-1.6401645157636295,1,5.942077329737755,5.8205875507315925,natural_stories,380.725,5.942077329737755,natural_stories:9:119,3.719797372817993,118,[257],1,154,154,154,128,64
a,121,10,74,371.77027027027026,189.74868363088055,335.99233410502455,1.5444541011050337,a,7.36,-1.6401645157636295,1,5.91827611047182,5.817088344539317,natural_stories,371.77027027027026,5.91827611047182,natural_stories:10:121,3.4729137420654297,9437,[257],1,154,154,154,128,64
a,124,1,86,380.2906976744186,207.81840864387408,340.6229643984065,1.5642641786931488,a,7.36,-1.6401645157636295,1,5.940935954141805,5.830776189321579,natural_stories,380.2906976744186,5.940935954141805,natural_stories:1:124,4.925680637359619,3240,[257],1,141,141,141,128,64
a,125,3,92,342.7826086956522,151.14790268286097,318.07059114721784,1.4549748424943214,a,7.36,-1.6401645157636295,1,5.837096452343461,5.762273342884889,natural_stories,342.7826086956522,5.837096452343461,natural_stories:3:125,5.72672176361084,7402,[257],1,143,143,143,128,64
a,126,2,91,315.05494505494505,136.28853075062335,294.7965501902988,1.4126563883337864,a,7.36,-1.6401645157636295,1,5.752747052360565,5.686285458042839,natural_stories,315.05494505494505,5.752747052360565,natural_stories:2:126,1.3566718101501465,5400,[257],1,145,145,145,128,64
a,126,10,72,378.1111111111111,263.18303787307445,334.4538286247977,1.568278219386119,a,7.36,-1.6401645157636295,1,5.935188097164686,5.812498839024078,natural_stories,378.1111111111111,5.935188097164686,natural_stories:10:126,0.8990263938903809,9442,[257],1,160,160,160,128,64
a,128,9,79,363.62025316455697,168.47668208112154,332.074347101909,1.5186042645959164,a,7.36,-1.6401645157636295,1,5.8961100625247465,5.805358880900272,natural_stories,363.62025316455697,5.8961100625247465,natural_stories:9:128,1.482322096824646,127,[257],1,164,164,164,128,64
a,133,1,86,343.13953488372096,157.5539618327413,317.1902796970234,1.461274959682969,a,7.36,-1.6401645157636295,1,5.838137171683478,5.7595018452086295,natural_stories,343.13953488372096,5.838137171683478,natural_stories:1:133,1.1933369636535645,3249,[257],1,152,152,152,128,64
a,138,3,91,381.2857142857143,169.5675077440831,349.53099904662884,1.5133281705501442,a,7.36,-1.6401645157636295,1,5.94354900034921,5.856592253153045,natural_stories,381.2857142857143,5.94354900034921,natural_stories:3:138,0.6736634969711304,7415,[257],1,157,157,157,128,64
a,138,5,95,331.17894736842106,119.04638635953282,312.4580203879887,1.401778691740538,a,7.36,-1.6401645157636295,1,5.802658855781909,5.744470125394298,natural_stories,331.17894736842106,5.802658855781909,natural_stories:5:138,3.730144500732422,6402,[257],1,162,162,162,128,64
a,145,8,74,438.85135135135135,321.1844382194026,383.64007418517787,1.605321249014423,a,7.36,-1.6401645157636295,1,6.0841607483346305,5.949704806231585,natural_stories,438.85135135135135,6.0841607483346305,natural_stories:8:145,2.0224721431732178,2281,[257],1,182,182,182,128,64
a,147,1,87,355.44827586206895,256.0950386187368,314.6477870450212,1.5442744559535655,a,7.36,-1.6401645157636295,1,5.873379741785782,5.751453876879789,natural_stories,355.44827586206895,5.873379741785782,natural_stories:1:147,6.758666515350342,3263,[257],1,167,167,167,128,64
a,153,6,83,335.65060240963857,112.37420432827618,317.24643059003034,1.4069318986129755,a,7.36,-1.6401645157636295,1,5.816070745138516,5.759678855435948,natural_stories,335.65060240963857,5.816070745138516,natural_stories:6:153,1.0284466743469238,1190,[257],1,185,185,185,128,64
a,154,10,72,340.375,135.9623433264406,317.35186348825937,1.4448857535383235,a,7.36,-1.6401645157636295,1,5.830047950993924,5.760011137763786,natural_stories,340.375,5.830047950993924,natural_stories:10:154,3.0581932067871094,9470,[257],1,191,191,191,128,64
a,157,1,87,369.04597701149424,188.07216007803515,333.9027461083686,1.5354100460902431,a,7.36,-1.6401645157636295,1,5.910921235225862,5.810849771259511,natural_stories,369.04597701149424,5.910921235225862,natural_stories:1:157,0.8449462652206421,3273,[257],1,180,180,180,128,64
a,163,1,86,363.19767441860466,319.3684510466552,312.5674875005251,1.6010990276370514,a,7.36,-1.6401645157636295,1,5.894947243674163,5.744820405862132,natural_stories,363.19767441860466,5.894947243674163,natural_stories:1:163,2.6835546493530273,3279,[257],1,188,188,188,128,64
a,163,2,91,368.8901098901099,154.39447676861522,341.93552582226516,1.4686552696047117,a,7.36,-1.6401645157636295,1,5.910498794511906,5.834622198302761,natural_stories,368.8901098901099,5.910498794511906,natural_stories:2:163,3.532357931137085,5437,[257],1,190,190,190,128,64
a,164,8,74,347.6756756756757,133.01303964382828,325.6738560200784,1.4316635098784214,a,7.36,-1.6401645157636295,1,5.851270078774523,5.785896438934727,natural_stories,347.6756756756757,5.851270078774523,natural_stories:8:164,2.494584083557129,2300,[257],1,203,203,203,128,64
a,169,8,75,329.49333333333334,119.30954214498874,309.3912925823456,1.4294966375462417,a,7.36,-1.6401645157636295,1,5.797556121062107,5.734606794828744,natural_stories,329.49333333333334,5.797556121062107,natural_stories:8:169,1.7355784177780151,2305,[257],1,210,210,210,128,64
a,171,5,94,329.468085106383,132.58770293842227,309.758311649399,1.4051807098205564,a,7.36,-1.6401645157636295,1,5.797479490697245,5.7357923535613455,natural_stories,329.468085106383,5.797479490697245,natural_stories:5:171,2.177786350250244,6435,[257],1,199,199,199,128,64
a,179,5,95,369.1684210526316,204.10446077206365,331.8363387002197,1.54879054477002,a,7.36,-1.6401645157636295,1,5.911252965526927,5.804641891651642,natural_stories,369.1684210526316,5.911252965526927,natural_stories:5:179,2.1520915031433105,6443,[257],1,207,207,207,128,64
a,179,10,73,332.1232876712329,159.7629272465124,304.27776146244,1.5005267329876202,a,7.36,-1.6401645157636295,1,5.805506248391062,5.717940973267676,natural_stories,332.1232876712329,5.805506248391062,natural_stories:10:179,4.245532035827637,9495,[257],1,217,217,217,128,64
a,182,3,92,357.29347826086956,125.30801944496332,336.7689053274062,1.4161960893853436,a,7.36,-1.6401645157636295,1,5.878557512024463,5.819396954256319,natural_stories,357.29347826086956,5.878557512024463,natural_stories:3:182,0.40718162059783936,7459,[257],1,207,207,207,128,64
a,184,3,92,374.7282608695652,160.67735080178053,348.80056171742484,1.4471888234326349,a,7.36,-1.6401645157636295,1,5.9262011256124625,5.854500302461925,natural_stories,374.7282608695652,5.9262011256124625,natural_stories:3:184,6.965946674346924,7461,[257],1,209,209,209,128,64
a,187,9,79,329.0632911392405,115.48408057369905,311.7002454867845,1.3828717505650263,a,7.36,-1.6401645157636295,1,5.796250106547218,5.742041974346881,natural_stories,329.0632911392405,5.796250106547218,natural_stories:9:187,2.138876438140869,186,[257],1,233,233,233,128,64
a,192,9,79,333.0759493670886,123.560508601843,312.87381058750316,1.4204343742703742,a,7.36,-1.6401645157636295,1,5.8083705401524695,5.745799948186592,natural_stories,333.0759493670886,5.8083705401524695,natural_stories:9:192,4.360024452209473,191,[257],1,238,238,238,128,64
a,193,5,93,307.2903225806452,122.6498711111857,289.82061743177235,1.3890685309351185,a,7.36,-1.6401645157636295,1,5.7277929768756595,5.669262171012901,natural_stories,307.2903225806452,5.7277929768756595,natural_stories:5:193,0.29931434988975525,6457,[257],1,223,223,223,128,64
a,193,8,75,318.6533333333333,108.98617484023517,301.4643760406128,1.3965493068820378,a,7.36,-1.6401645157636295,1,5.764103782503748,5.708651853433771,natural_stories,318.6533333333333,5.764103782503748,natural_stories:8:193,1.8343076705932617,2329,[257],1,241,241,241,128,64
a,196,9,79,326.60759493670884,176.41446083827557,299.25934161625634,1.473872789677818,a,7.36,-1.6401645157636295,1,5.78875943481806,5.701310560713611,natural_stories,326.60759493670884,5.78875943481806,natural_stories:9:196,5.258957862854004,195,[257],1,243,243,243,128,64
a,208,8,75,307.6533333333333,105.00405311782576,290.58465996619725,1.4072029280768308,a,7.36,-1.6401645157636295,1,5.728973607950924,5.67189496229001,natural_stories,307.6533333333333,5.728973607950924,natural_stories:8:208,2.685824155807495,2344,[257],1,258,258,258,128,64
a,214,3,91,377.42857142857144,190.6522805095498,349.1304017919819,1.4392492701687267,a,7.36,-1.6401645157636295,1,5.933381336026957,5.8554454965179525,natural_stories,377.42857142857144,5.933381336026957,natural_stories:3:214,1.1216899156570435,7491,[257],1,244,244,244,128,64
a,217,7,76,318.0657894736842,123.6238742343151,298.1521959526187,1.4247537954364118,a,7.36,-1.6401645157636295,1,5.76225824651977,5.697604080803164,natural_stories,318.0657894736842,5.76225824651977,natural_stories:7:217,2.5924770832061768,8534,[257],1,256,256,256,128,64
a,217,10,74,397.85135135135135,293.8508000148744,341.7724328013817,1.6538149325710516,a,7.36,-1.6401645157636295,1,5.986078446453068,5.834145114419446,natural_stories,397.85135135135135,5.986078446453068,natural_stories:10:217,1.7483205795288086,9533,[257],1,265,265,265,128,64
a,238,9,79,350.54430379746833,116.57536326214642,333.4266606068872,1.3691320280122314,a,7.36,-1.6401645157636295,1,5.85948710019124,5.809422932947093,natural_stories,350.54430379746833,5.85948710019124,natural_stories:9:238,0.5137933492660522,237,[257],1,308,308,308,128,64
a,245,6,84,332.4404761904762,149.22452971830748,310.02042438803085,1.42729437495101,a,7.36,-1.6401645157636295,1,5.806460825094088,5.736638180431543,natural_stories,332.4404761904762,5.806460825094088,natural_stories:6:245,3.7575924396514893,1282,[257],1,292,292,292,128,64
a,253,4,88,349.54545454545456,133.92131066550135,327.42038521623067,1.4297554812888529,a,7.36,-1.6401645157636295,1,5.856633609141374,5.791244926945663,natural_stories,349.54545454545456,5.856633609141374,natural_stories:4:253,2.168504238128662,4442,[257],1,295,295,295,128,64
a,275,9,79,317.126582278481,116.14396096628812,299.04651189417,1.4025935164066017,a,7.36,-1.6401645157636295,1,5.759301007354318,5.70059911946725,natural_stories,317.126582278481,5.759301007354318,natural_stories:9:275,6.80605936050415,274,[257],1,359,359,359,128,64
